pid,item_id,family,answer,correct,resp_type,route,seen
R_4fEgJqtJj1UGFQQ,bcrt_q4,BCRT,2 hours 40 min,0.0,0.0,rule_other,0
R_4fEgJqtJj1UGFQQ,bcrt_q5,BCRT,his grandson,0.0,0.0,rule_other,0
R_4fEgJqtJj1UGFQQ,bcrt_q6,BCRT,we don't know if anne is married or unmarried,0.0,0.0,rule_other,0
R_4hA67MOCRzYcpR4,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,0
R_4hA67MOCRzYcpR4,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,1
R_4hA67MOCRzYcpR4,crt2_q3,CRT2,june,0.0,1.0,rule_exact_intuitive,1
R_4hA67MOCRzYcpR4,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_4hA67MOCRzYcpR4,bcrt_q1,BCRT,1,1.0,2.0,rule_exact_correct,0
R_4hA67MOCRzYcpR4,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,1
R_4hA67MOCRzYcpR4,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_4hA67MOCRzYcpR4,bcrt_q4,BCRT,never,1.0,2.0,rule_exact_correct,1
R_4hA67MOCRzYcpR4,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,1
R_4hA67MOCRzYcpR4,bcrt_q6,BCRT,we don't know,0.0,0.0,rule_other,1
R_4NwhRxEgkSXBV03,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_4NwhRxEgkSXBV03,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4NwhRxEgkSXBV03,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4NwhRxEgkSXBV03,crt2_q4,CRT2,none,1.0,2.0,rule_exact_correct,1
R_4NwhRxEgkSXBV03,bcrt_q1,BCRT,1.5hrs,0.0,0.0,rule_other,0
R_4NwhRxEgkSXBV03,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_4NwhRxEgkSXBV03,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_4NwhRxEgkSXBV03,bcrt_q4,BCRT,4hrs,0.0,0.0,rule_other,0
R_4NwhRxEgkSXBV03,bcrt_q5,BCRT,his own,0.0,0.0,rule_other,1
R_4NwhRxEgkSXBV03,bcrt_q6,BCRT,not enough info to tell,0.0,0.0,rule_other,0
R_9Brhp62AwtSXskk,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9Brhp62AwtSXskk,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9Brhp62AwtSXskk,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9Brhp62AwtSXskk,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_9Brhp62AwtSXskk,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9Brhp62AwtSXskk,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9Brhp62AwtSXskk,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_9Brhp62AwtSXskk,bcrt_q4,BCRT,0,0.0,0.0,rule_other,0
R_9Brhp62AwtSXskk,bcrt_q5,BCRT,his father,0.0,0.0,rule_other,1
R_9Brhp62AwtSXskk,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9gSCcbS1E3C8iTw,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9gSCcbS1E3C8iTw,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,1
R_9gSCcbS1E3C8iTw,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9gSCcbS1E3C8iTw,crt2_q4,CRT2,9,0.0,1.0,rule_regex_intuitive,0
R_9gSCcbS1E3C8iTw,bcrt_q1,BCRT,1 and a half hours,1.0,2.0,rule_numeric_correct,0
R_9gSCcbS1E3C8iTw,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9gSCcbS1E3C8iTw,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_9gSCcbS1E3C8iTw,bcrt_q4,BCRT,3,0.0,0.0,rule_other,0
R_9gSCcbS1E3C8iTw,bcrt_q5,BCRT,i dont know,0.0,0.0,rule_other,0
R_9gSCcbS1E3C8iTw,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_9eahWs8Qec76gmd,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,bcrt_q4,BCRT,never,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,1
R_9eahWs8Qec76gmd,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_962o5xFSw9PbNFZ,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,0
R_962o5xFSw9PbNFZ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_962o5xFSw9PbNFZ,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_962o5xFSw9PbNFZ,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_962o5xFSw9PbNFZ,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_962o5xFSw9PbNFZ,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_962o5xFSw9PbNFZ,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_962o5xFSw9PbNFZ,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_962o5xFSw9PbNFZ,bcrt_q5,BCRT,nephew,0.0,0.0,rule_other,0
R_962o5xFSw9PbNFZ,bcrt_q6,BCRT,not sure,0.0,0.0,rule_other,0
R_9I5GBWmOLvqXYfX,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,0
R_9I5GBWmOLvqXYfX,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9I5GBWmOLvqXYfX,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9I5GBWmOLvqXYfX,crt2_q4,CRT2,27 cubic feet,0.0,0.0,rule_other,0
R_9I5GBWmOLvqXYfX,bcrt_q1,BCRT,1 hour if you take 1 pill at the start,1.0,2.0,rule_numeric_correct,0
R_9I5GBWmOLvqXYfX,bcrt_q2,BCRT,$1300,0.0,0.0,rule_other,0
R_9I5GBWmOLvqXYfX,bcrt_q3,BCRT,8 days,1.0,2.0,rule_numeric_correct,0
R_9I5GBWmOLvqXYfX,bcrt_q4,BCRT,3 hours,0.0,0.0,rule_other,0
R_9I5GBWmOLvqXYfX,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9I5GBWmOLvqXYfX,bcrt_q6,BCRT,not enough information,0.0,0.0,rule_other,0
R_9qeyHfp7rwmBIii,crt2_q1,CRT2,first place,0.0,1.0,rule_exact_intuitive,0
R_9qeyHfp7rwmBIii,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,0
R_9qeyHfp7rwmBIii,crt2_q3,CRT2,june,0.0,1.0,rule_exact_intuitive,0
R_9qeyHfp7rwmBIii,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9qeyHfp7rwmBIii,bcrt_q1,BCRT,an hour and a half,0.0,0.0,rule_other,0
R_9qeyHfp7rwmBIii,bcrt_q2,BCRT,nothing,0.0,0.0,rule_other,0
R_9qeyHfp7rwmBIii,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_9qeyHfp7rwmBIii,bcrt_q4,BCRT,3-4 hours,0.0,0.0,rule_other,0
R_9qeyHfp7rwmBIii,bcrt_q5,BCRT,potrait of himself,0.0,0.0,rule_other,0
R_9qeyHfp7rwmBIii,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_4OUZZKs5XdB6yKX,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_4OUZZKs5XdB6yKX,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4OUZZKs5XdB6yKX,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_4OUZZKs5XdB6yKX,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_4OUZZKs5XdB6yKX,bcrt_q1,BCRT,1h,1.0,2.0,rule_numeric_correct,0
R_4OUZZKs5XdB6yKX,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_4OUZZKs5XdB6yKX,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_4OUZZKs5XdB6yKX,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_4OUZZKs5XdB6yKX,bcrt_q5,BCRT,his own,0.0,0.0,rule_other,0
R_4OUZZKs5XdB6yKX,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9PRjj1DrQC42Avg,crt2_q1,CRT2,2nd place,0.0,0.0,rule_other,0
R_9PRjj1DrQC42Avg,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9PRjj1DrQC42Avg,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9PRjj1DrQC42Avg,crt2_q4,CRT2,3,0.0,1.0,rule_regex_intuitive,0
R_9PRjj1DrQC42Avg,bcrt_q1,BCRT,an hour if u take 1 right away also,1.0,2.0,rule_numeric_correct,0
R_9PRjj1DrQC42Avg,bcrt_q2,BCRT,200,0.0,0.0,rule_other,0
R_9PRjj1DrQC42Avg,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9PRjj1DrQC42Avg,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_9PRjj1DrQC42Avg,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9PRjj1DrQC42Avg,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9n6p2jcdoGyug9Q,crt2_q1,CRT2,1st,0.0,1.0,rule_exact_intuitive,0
R_9n6p2jcdoGyug9Q,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9n6p2jcdoGyug9Q,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9n6p2jcdoGyug9Q,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9n6p2jcdoGyug9Q,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9n6p2jcdoGyug9Q,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9n6p2jcdoGyug9Q,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9n6p2jcdoGyug9Q,bcrt_q4,BCRT,6 hours,0.0,0.0,rule_other,0
R_9n6p2jcdoGyug9Q,bcrt_q5,BCRT,his own,0.0,0.0,rule_other,0
R_9n6p2jcdoGyug9Q,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9jGTQ6wMqanivsJ,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9jGTQ6wMqanivsJ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9jGTQ6wMqanivsJ,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9jGTQ6wMqanivsJ,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_9jGTQ6wMqanivsJ,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_9jGTQ6wMqanivsJ,bcrt_q2,BCRT,400a,1.0,2.0,rule_numeric_correct,0
R_9jGTQ6wMqanivsJ,bcrt_q3,BCRT,8 days,1.0,2.0,rule_numeric_correct,0
R_9jGTQ6wMqanivsJ,bcrt_q4,BCRT,2 hours 40 minutes,0.0,1.0,rule_exact_intuitive,0
R_9jGTQ6wMqanivsJ,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9jGTQ6wMqanivsJ,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_4R3qaCCsYEVJ1wC,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_4R3qaCCsYEVJ1wC,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4R3qaCCsYEVJ1wC,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_4R3qaCCsYEVJ1wC,crt2_q4,CRT2,depends on how much dirt they put in the hole,0.0,0.0,rule_other,0
R_4R3qaCCsYEVJ1wC,bcrt_q1,BCRT,1.5 hours assuming you wait 30 mins to take the first 1 (if you take immediately then 1hr),0.0,0.0,rule_other,0
R_4R3qaCCsYEVJ1wC,bcrt_q2,BCRT,$300,0.0,1.0,rule_exact_intuitive,0
R_4R3qaCCsYEVJ1wC,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_4R3qaCCsYEVJ1wC,bcrt_q4,BCRT,2.66 hrs,0.0,0.0,rule_other,0
R_4R3qaCCsYEVJ1wC,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_4R3qaCCsYEVJ1wC,bcrt_q6,BCRT,depends whether anne is married or not.,0.0,0.0,rule_other,0
R_9e43GXStJMzS90J,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9e43GXStJMzS90J,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9e43GXStJMzS90J,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9e43GXStJMzS90J,crt2_q4,CRT2,idk,0.0,0.0,rule_other,0
R_9e43GXStJMzS90J,bcrt_q1,BCRT,90minutes,0.0,1.0,rule_fuzzy_intuitive,0
R_9e43GXStJMzS90J,bcrt_q2,BCRT,100,0.0,0.0,rule_other,0
R_9e43GXStJMzS90J,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,0
R_9e43GXStJMzS90J,bcrt_q4,BCRT,idk never,1.0,2.0,rule_phrase_correct,0
R_9e43GXStJMzS90J,bcrt_q5,BCRT,the son,0.0,0.0,rule_other,1
R_9e43GXStJMzS90J,bcrt_q6,BCRT,idk,0.0,0.0,rule_other,0
R_45Ae219AVS6KIs1,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_45Ae219AVS6KIs1,crt2_q2,CRT2,7?,0.0,0.0,rule_other,0
R_45Ae219AVS6KIs1,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_45Ae219AVS6KIs1,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_45Ae219AVS6KIs1,bcrt_q1,BCRT,1 and half hours?,1.0,2.0,rule_numeric_correct,0
R_45Ae219AVS6KIs1,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_45Ae219AVS6KIs1,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,0
R_45Ae219AVS6KIs1,bcrt_q4,BCRT,can it be covered tho?,0.0,0.0,rule_other,0
R_45Ae219AVS6KIs1,bcrt_q5,BCRT,himself?,0.0,1.0,rule_fuzzy_intuitive,0
R_45Ae219AVS6KIs1,bcrt_q6,BCRT,yes[ even though anne is not specified],1.0,2.0,rule_phrase_correct,0
R_9s4teXVhjjfKrPu,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,0
R_9s4teXVhjjfKrPu,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,0
R_9s4teXVhjjfKrPu,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9s4teXVhjjfKrPu,crt2_q4,CRT2,0?,0.0,0.0,rule_other,0
R_9s4teXVhjjfKrPu,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_9s4teXVhjjfKrPu,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_9s4teXVhjjfKrPu,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,0
R_9s4teXVhjjfKrPu,bcrt_q4,BCRT,never?,1.0,2.0,rule_fuzzy_correct,1
R_9s4teXVhjjfKrPu,bcrt_q5,BCRT,son? or dad?,0.0,0.0,rule_other,1
R_9s4teXVhjjfKrPu,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_4wv2qYUqkz8tdtv,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_4wv2qYUqkz8tdtv,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4wv2qYUqkz8tdtv,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4wv2qYUqkz8tdtv,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_4wv2qYUqkz8tdtv,bcrt_q1,BCRT,not sure,0.0,0.0,rule_other,1
R_4wv2qYUqkz8tdtv,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_4wv2qYUqkz8tdtv,bcrt_q3,BCRT,7,0.0,0.0,rule_other,1
R_4wv2qYUqkz8tdtv,bcrt_q4,BCRT,indeterminable (ships float),0.0,0.0,rule_other,1
R_4wv2qYUqkz8tdtv,bcrt_q5,BCRT,his grandson,0.0,0.0,rule_other,1
R_4wv2qYUqkz8tdtv,bcrt_q6,BCRT,depends if anne is married,0.0,0.0,rule_other,1
R_9MJYOtiXLFLwdGm,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,1
R_9MJYOtiXLFLwdGm,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,1
R_9MJYOtiXLFLwdGm,crt2_q3,CRT2,june,0.0,1.0,rule_exact_intuitive,1
R_9MJYOtiXLFLwdGm,crt2_q4,CRT2,9,0.0,1.0,rule_regex_intuitive,1
R_9MJYOtiXLFLwdGm,bcrt_q1,BCRT,???,0.0,0.0,rule_other,1
R_9MJYOtiXLFLwdGm,bcrt_q2,BCRT,300,0.0,1.0,rule_exact_intuitive,1
R_9MJYOtiXLFLwdGm,bcrt_q3,BCRT,20 days,0.0,0.0,rule_other,1
R_9MJYOtiXLFLwdGm,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,1
R_9MJYOtiXLFLwdGm,bcrt_q5,BCRT,himself?,0.0,1.0,rule_fuzzy_intuitive,1
R_9MJYOtiXLFLwdGm,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_9AGePJ73L464Cs5,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,0
R_9AGePJ73L464Cs5,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,0
R_9AGePJ73L464Cs5,crt2_q3,CRT2,june,0.0,1.0,rule_exact_intuitive,0
R_9AGePJ73L464Cs5,crt2_q4,CRT2,9',0.0,0.0,rule_other,0
R_9AGePJ73L464Cs5,bcrt_q1,BCRT,half an hour,0.0,0.0,rule_other,0
R_9AGePJ73L464Cs5,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9AGePJ73L464Cs5,bcrt_q3,BCRT,4,0.0,0.0,rule_other,0
R_9AGePJ73L464Cs5,bcrt_q4,BCRT,2hrs,0.0,0.0,rule_other,0
R_9AGePJ73L464Cs5,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9AGePJ73L464Cs5,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_9THejfEZJ5ClEBz,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9THejfEZJ5ClEBz,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9THejfEZJ5ClEBz,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9THejfEZJ5ClEBz,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_9THejfEZJ5ClEBz,bcrt_q1,BCRT,3hours,0.0,0.0,rule_other,0
R_9THejfEZJ5ClEBz,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9THejfEZJ5ClEBz,bcrt_q3,BCRT,8 days,1.0,2.0,rule_numeric_correct,0
R_9THejfEZJ5ClEBz,bcrt_q4,BCRT,4hours,0.0,1.0,rule_fuzzy_intuitive,0
R_9THejfEZJ5ClEBz,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9THejfEZJ5ClEBz,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_9Gt5RTuyE5vjmet,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,0
R_9Gt5RTuyE5vjmet,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9Gt5RTuyE5vjmet,crt2_q3,CRT2,obama,0.0,0.0,rule_other,1
R_9Gt5RTuyE5vjmet,crt2_q4,CRT2,27 idk,0.0,0.0,rule_other,0
R_9Gt5RTuyE5vjmet,bcrt_q1,BCRT,1 hour and 30 minutes,1.0,2.0,rule_numeric_correct,0
R_9Gt5RTuyE5vjmet,bcrt_q2,BCRT,$100,0.0,0.0,rule_other,0
R_9Gt5RTuyE5vjmet,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9Gt5RTuyE5vjmet,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9Gt5RTuyE5vjmet,bcrt_q5,BCRT,fucking obama,0.0,0.0,rule_other,0
R_9Gt5RTuyE5vjmet,bcrt_q6,BCRT,we dont fucking know,0.0,0.0,rule_other,0
R_4JkL95GKekfufeE,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_4JkL95GKekfufeE,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4JkL95GKekfufeE,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4JkL95GKekfufeE,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_4JkL95GKekfufeE,bcrt_q1,BCRT,1 hour and a half,1.0,2.0,rule_numeric_correct,0
R_4JkL95GKekfufeE,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_4JkL95GKekfufeE,bcrt_q3,BCRT,9,0.0,1.0,rule_exact_intuitive,1
R_4JkL95GKekfufeE,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_4JkL95GKekfufeE,bcrt_q5,BCRT,my son,0.0,0.0,rule_other,1
R_4JkL95GKekfufeE,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9226mr5TyVYQkSJ,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9226mr5TyVYQkSJ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9226mr5TyVYQkSJ,crt2_q3,CRT2,emily。,1.0,2.0,rule_fuzzy_correct,0
R_9226mr5TyVYQkSJ,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_9226mr5TyVYQkSJ,bcrt_q1,BCRT,1hour,1.0,2.0,rule_numeric_correct,0
R_9226mr5TyVYQkSJ,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9226mr5TyVYQkSJ,bcrt_q3,BCRT,9,0.0,1.0,rule_exact_intuitive,0
R_9226mr5TyVYQkSJ,bcrt_q4,BCRT,never,1.0,2.0,rule_exact_correct,0
R_9226mr5TyVYQkSJ,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9226mr5TyVYQkSJ,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_9OMQKOT05YB7OWZ,crt2_q1,CRT2,second place because we took their spot,0.0,0.0,rule_other,0
R_9OMQKOT05YB7OWZ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9OMQKOT05YB7OWZ,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9OMQKOT05YB7OWZ,crt2_q4,CRT2,i don't think there is any dirt in a hole...,0.0,0.0,rule_other,0
R_9OMQKOT05YB7OWZ,bcrt_q1,BCRT,"it depends, but i think it would be 3 if we do take now, then 30 mins later, then another 30 mins",0.0,0.0,rule_other,0
R_9OMQKOT05YB7OWZ,bcrt_q2,BCRT,"he gained 200 after selling for 1000 then loses 900 in 1100, and selling it again, 400?",0.0,0.0,rule_other,0
R_9OMQKOT05YB7OWZ,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,0
R_9OMQKOT05YB7OWZ,bcrt_q4,BCRT,"they would never be covered because the ship rises with the tide, and the ladder is attached on the ship",1.0,2.0,rule_phrase_correct,0
R_9OMQKOT05YB7OWZ,bcrt_q5,BCRT,"wait my father's son with no brothers and sisters mean he's the only child, and if my father's son is himself, that man is his son",0.0,0.0,rule_other,0
R_9OMQKOT05YB7OWZ,bcrt_q6,BCRT,"not sure, because we really don't know if anne is married or not",0.0,0.0,rule_other,0
R_4dNq3BiOufhobBG,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_4dNq3BiOufhobBG,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4dNq3BiOufhobBG,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_4dNq3BiOufhobBG,crt2_q4,CRT2,27 cubic feet,0.0,0.0,rule_other,0
R_4dNq3BiOufhobBG,bcrt_q1,BCRT,1hr and 30 mins,1.0,2.0,rule_numeric_correct,0
R_4dNq3BiOufhobBG,bcrt_q2,BCRT,$200,0.0,0.0,rule_other,0
R_4dNq3BiOufhobBG,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_4dNq3BiOufhobBG,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_4dNq3BiOufhobBG,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_4dNq3BiOufhobBG,bcrt_q6,BCRT,unknown. not enough information if anne is married and who george is looking at.,0.0,0.0,rule_other,0
R_99czvMc8kHQ3LrS,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_99czvMc8kHQ3LrS,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_99czvMc8kHQ3LrS,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_99czvMc8kHQ3LrS,crt2_q4,CRT2,9 ft^3,0.0,0.0,rule_other,0
R_99czvMc8kHQ3LrS,bcrt_q1,BCRT,1.5hrs,0.0,0.0,rule_other,0
R_99czvMc8kHQ3LrS,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_99czvMc8kHQ3LrS,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_99czvMc8kHQ3LrS,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_99czvMc8kHQ3LrS,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_99czvMc8kHQ3LrS,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_4PStGe5Wwc9r9wn,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_4PStGe5Wwc9r9wn,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
